,Study_name,Respondent_Name,Gender,Age,Group,Type,Label,Start,Duration,ParentStimulus,Parent_Stimulus_Start,Parent_Stimulus_Duration,Hit_time_G,Time_spent_G,Time_spent_G_Percentage,Respondent_ratio_G,Revisit_G_Revisitors,Revisit_G_Visitors,Revisit_G_Revisits,TTFF_F,Time_spent_F,Time_spent_F_Percentage,Revisit_F_Revisitors,Revisit_F_Visitors,Revisit_F_Revisits,Fixations_Count,First_Fixation_Duration,Average_Fixations_Duration,Mouse_Clicks
11677,ECG Study,Med 1-4,MALE,20,Med 1,Static AOI,V1-2 STEMI,56393,30107,ST elevation MI,56393.0,30107.0,3125.0,1033.0,3.0,1.0,1.0,1.0,7.0,19074.0,16.0,0.0,0.0,1.0,0.0,1.0,16.0,16.0,0.0
11678,ECG Study,Med 1-4,MALE,20,Med 1,Static AOI,V1-3 STEMI,56393,30107,ST elevation MI,56393.0,30107.0,12375.0,833.0,3.0,1.0,1.0,1.0,4.0,12707.0,33.0,0.0,1.0,1.0,2.0,2.0,17.0,17.0,0.0
11679,ECG Study,Med 1-4,MALE,20,Med 1,Static AOI,V1-4 STEMI,56393,30107,ST elevation MI,56393.0,30107.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,30084.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
11680,ECG Study,Med 1-4,MALE,20,Med 1,Static AOI,II-2 STEMI,56393,30107,ST elevation MI,56393.0,30107.0,3375.0,1983.0,7.0,1.0,1.0,1.0,5.0,28858.0,17.0,0.0,0.0,1.0,0.0,1.0,17.0,17.0,0.0
11681,ECG Study,Med 1-4,MALE,20,Med 1,Static AOI,II-3 STEMI,56393,30107,ST elevation MI,56393.0,30107.0,5125.0,1250.0,4.0,1.0,1.0,1.0,7.0,17157.0,33.0,0.0,0.0,1.0,0.0,2.0,16.0,17.0,0.0
11682,ECG Study,Med 1-4,MALE,20,Med 1,Static AOI,II-4 STEMI,56393,30107,ST elevation MI,56393.0,30107.0,30125.0,33.0,0.0,1.0,0.0,0.0,0.0,30084.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
11683,ECG Study,Med 1-4,MALE,20,Med 1,Static AOI,V5-2 STEMI,56393,30107,ST elevation MI,56393.0,30107.0,625.0,2350.0,8.0,1.0,1.0,1.0,9.0,4770.0,151.0,1.0,1.0,1.0,7.0,8.0,17.0,19.0,0.0
11684,ECG Study,Med 1-4,MALE,20,Med 1,Static AOI,V5-3 STEMI,56393,30107,ST elevation MI,56393.0,30107.0,5125.0,1283.0,4.0,1.0,1.0,1.0,5.0,12057.0,33.0,0.0,1.0,1.0,2.0,2.0,16.0,17.0,0.0
11685,ECG Study,Med 1-4,MALE,20,Med 1,Static AOI,V5-4 STEMI,56393,30107,ST elevation MI,56393.0,30107.0,30125.0,67.0,0.0,1.0,0.0,0.0,0.0,30084.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
11686,ECG Study,Med 1-4,MALE,20,Med 1,Stimulus,Complete heart block,15464,30268,,,,,,,,,,,,,,,,,,,,
11687,ECG Study,Med 1-4,MALE,20,Med 1,Static AOI,V5-1 CompleteHeartBlock,15464,30268,Complete heart block,15464.0,30268.0,14875.0,784.0,3.0,1.0,1.0,1.0,4.0,30244.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
11688,ECG Study,Med 1-4,MALE,20,Med 1,Static AOI,II-1 CompleteHeartBlock,15464,30268,Complete heart block,15464.0,30268.0,17125.0,817.0,3.0,1.0,1.0,1.0,2.0,17324.0,50.0,0.0,1.0,1.0,2.0,3.0,17.0,17.0,0.0
11689,ECG Study,Med 1-4,MALE,20,Med 1,Static AOI,V1-1 CompleteHeartBlock,15464,30268,Complete heart block,15464.0,30268.0,1625.0,1084.0,4.0,1.0,1.0,1.0,4.0,2388.0,50.0,0.0,1.0,1.0,3.0,3.0,17.0,17.0,0.0
11690,ECG Study,Med 1-4,MALE,20,Med 1,Static AOI,3 CompleteHeartBlock,15464,30268,Complete heart block,15464.0,30268.0,2375.0,1752.0,6.0,1.0,1.0,1.0,8.0,2421.0,101.0,0.0,1.0,1.0,6.0,6.0,17.0,17.0,0.0
11691,ECG Study,Med 1-4,MALE,20,Med 1,Static AOI,aVF CompleteHeartBlock,15464,30268,Complete heart block,15464.0,30268.0,4125.0,584.0,2.0,1.0,1.0,1.0,2.0,4372.0,50.0,0.0,1.0,1.0,2.0,3.0,16.0,17.0,0.0
11692,ECG Study,Med 1-4,MALE,20,Med 1,Static AOI,V3 CompleteHeartBlock,15464,30268,Complete heart block,15464.0,30268.0,5125.0,1585.0,5.0,1.0,1.0,1.0,4.0,5188.0,299.0,1.0,1.0,1.0,7.0,15.0,16.0,20.0,0.0
11693,ECG Study,Med 1-4,MALE,20,Med 1,Static AOI,V6 CompleteHeartBlock,15464,30268,Complete heart block,15464.0,30268.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,30244.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
11694,ECG Study,Med 1-4,MALE,20,Med 1,Static AOI,2 CompleteHeartBlock,15464,30268,Complete heart block,15464.0,30268.0,1875.0,1084.0,4.0,1.0,1.0,1.0,5.0,1788.0,134.0,0.0,1.0,1.0,3.0,5.0,17.0,27.0,0.0
11695,ECG Study,Med 1-4,MALE,20,Med 1,Static AOI,aVL CompleteHeartBlock,15464,30268,Complete heart block,15464.0,30268.0,27125.0,434.0,1.0,1.0,0.0,1.0,0.0,4138.0,50.0,0.0,1.0,1.0,2.0,3.0,17.0,17.0,0.0
11696,ECG Study,Med 1-4,MALE,20,Med 1,Static AOI,V2 CompleteHeartBlock,15464,30268,Complete heart block,15464.0,30268.0,6875.0,867.0,3.0,1.0,1.0,1.0,3.0,6704.0,400.0,1.0,1.0,1.0,6.0,15.0,17.0,27.0,0.0
11697,ECG Study,Med 1-4,MALE,20,Med 1,Static AOI,V5 CompleteHeartBlock,15464,30268,Complete heart block,15464.0,30268.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,30244.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
11698,ECG Study,Med 1-4,MALE,20,Med 1,Static AOI,1 CompleteHeartBlock,15464,30268,Complete heart block,15464.0,30268.0,10625.0,1418.0,5.0,1.0,0.0,1.0,0.0,1688.0,799.0,3.0,1.0,1.0,4.0,21.0,17.0,38.0,0.0
11699,ECG Study,Med 1-4,MALE,20,Med 1,Static AOI,aVR CompleteHeartBlock,15464,30268,Complete heart block,15464.0,30268.0,9875.0,484.0,2.0,1.0,0.0,1.0,0.0,9788.0,183.0,1.0,0.0,1.0,0.0,4.0,16.0,46.0,0.0
11700,ECG Study,Med 1-4,MALE,20,Med 1,Static AOI,V1 CompleteHeartBlock,15464,30268,Complete heart block,15464.0,30268.0,7375.0,1368.0,5.0,1.0,1.0,1.0,3.0,7205.0,616.0,2.0,1.0,1.0,3.0,21.0,17.0,29.0,0.0
11701,ECG Study,Med 1-4,MALE,20,Med 1,Static AOI,V4 CompleteHeartBlock,15464,30268,Complete heart block,15464.0,30268.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,30244.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
11702,ECG Study,Med 1-4,MALE,20,Med 1,Static AOI,Information CompleteHeartBlock,15464,30268,Complete heart block,15464.0,30268.0,30125.0,100.0,0.0,1.0,0.0,0.0,0.0,30244.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
11703,ECG Study,Med 1-4,MALE,20,Med 1,Static AOI,V1-2 CompleteHeartBlock,15464,30268,Complete heart block,15464.0,30268.0,4875.0,917.0,3.0,1.0,1.0,1.0,5.0,30244.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
11704,ECG Study,Med 1-4,MALE,20,Med 1,Static AOI,V1-3 CompleteHeartBlock,15464,30268,Complete heart block,15464.0,30268.0,5125.0,601.0,2.0,1.0,1.0,1.0,3.0,5155.0,34.0,0.0,1.0,1.0,2.0,2.0,17.0,17.0,0.0
11705,ECG Study,Med 1-4,MALE,20,Med 1,Static AOI,V1-4 CompleteHeartBlock,15464,30268,Complete heart block,15464.0,30268.0,30125.0,17.0,0.0,1.0,0.0,0.0,0.0,30244.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
11706,ECG Study,Med 1-4,MALE,20,Med 1,Static AOI,II-2 CompleteHeartBlock copy,15464,30268,Complete heart block,15464.0,30268.0,1375.0,1301.0,4.0,1.0,1.0,1.0,5.0,5505.0,134.0,0.0,1.0,1.0,4.0,7.0,17.0,19.0,0.0
11707,ECG Study,Med 1-4,MALE,20,Med 1,Static AOI,II-3 CompleteHeartBlock copy copy,15464,30268,Complete heart block,15464.0,30268.0,16625.0,1034.0,3.0,1.0,1.0,1.0,2.0,16756.0,67.0,0.0,1.0,1.0,2.0,2.0,34.0,33.0,0.0
11708,ECG Study,Med 1-4,MALE,20,Med 1,Static AOI,II-4 CompleteHeartBlock copy copy copy,15464,30268,Complete heart block,15464.0,30268.0,30125.0,83.0,0.0,1.0,0.0,0.0,0.0,30244.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
11709,ECG Study,Med 1-4,MALE,20,Med 1,Static AOI,V5-2 CompleteHeartBlock,15464,30268,Complete heart block,15464.0,30268.0,125.0,951.0,3.0,1.0,0.0,1.0,0.0,139.0,17.0,0.0,0.0,1.0,0.0,1.0,17.0,17.0,0.0
11710,ECG Study,Med 1-4,MALE,20,Med 1,Static AOI,V5-3 CompleteHeartBlock,15464,30268,Complete heart block,15464.0,30268.0,27125.0,350.0,1.0,1.0,1.0,1.0,2.0,30244.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
11711,ECG Study,Med 1-4,MALE,20,Med 1,Static AOI,V5-4 CompleteHeartBlock,15464,30268,Complete heart block,15464.0,30268.0,15875.0,217.0,1.0,1.0,0.0,1.0,0.0,15990.0,17.0,0.0,0.0,1.0,0.0,1.0,17.0,17.0,0.0
11712,ECG Study,Med 2-10,MALE,0,Med 2,Stimulus,Normal sinus rhythm,373461,30072,,,,,,,,,,,,,,,,,,,,
11713,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,V5-1 NSR,373461,30072,Normal sinus rhythm,373461.0,30072.0,1125.0,5531.0,18.0,1.0,1.0,1.0,4.0,813.0,4665.0,16.0,1.0,1.0,4.0,25.0,217.0,187.0,0.0
11714,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,II-1 NSR,373461,30072,Normal sinus rhythm,373461.0,30072.0,1375.0,450.0,1.0,1.0,0.0,1.0,0.0,1247.0,400.0,1.0,0.0,1.0,0.0,2.0,383.0,200.0,0.0
11715,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,V1-1 NSR,373461,30072,Normal sinus rhythm,373461.0,30072.0,30125.0,50.0,0.0,1.0,0.0,0.0,0.0,30052.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
11716,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,1 NSR,373461,30072,Normal sinus rhythm,373461.0,30072.0,625.0,5231.0,17.0,1.0,1.0,1.0,7.0,564.0,4268.0,14.0,1.0,1.0,7.0,24.0,183.0,178.0,0.0
11717,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,aVR NSR,373461,30072,Normal sinus rhythm,373461.0,30072.0,375.0,750.0,2.0,1.0,1.0,1.0,2.0,380.0,717.0,2.0,1.0,1.0,2.0,5.0,117.0,143.0,0.0
11718,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,V1 NSR,373461,30072,Normal sinus rhythm,373461.0,30072.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,30052.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
11719,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,V4 NSR,373461,30072,Normal sinus rhythm,373461.0,30072.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,30052.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
11720,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,2 NSR,373461,30072,Normal sinus rhythm,373461.0,30072.0,125.0,4548.0,15.0,1.0,1.0,1.0,8.0,31.0,3701.0,12.0,1.0,1.0,9.0,24.0,116.0,154.0,0.0
11721,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,aVL NSR,373461,30072,Normal sinus rhythm,373461.0,30072.0,375.0,200.0,1.0,1.0,0.0,1.0,0.0,180.0,167.0,1.0,0.0,1.0,0.0,1.0,167.0,167.0,0.0
11722,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,V2 NSR,373461,30072,Normal sinus rhythm,373461.0,30072.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,30052.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
11723,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,V5 NSR,373461,30072,Normal sinus rhythm,373461.0,30072.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,30052.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
11724,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,3 NSR,373461,30072,Normal sinus rhythm,373461.0,30072.0,11875.0,1283.0,4.0,1.0,1.0,1.0,4.0,11897.0,932.0,3.0,1.0,1.0,4.0,9.0,100.0,104.0,0.0
11725,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,aVF NSR,373461,30072,Normal sinus rhythm,373461.0,30072.0,19625.0,300.0,1.0,1.0,0.0,1.0,0.0,19683.0,134.0,0.0,0.0,1.0,0.0,4.0,34.0,33.0,0.0
11726,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,V3 NSR,373461,30072,Normal sinus rhythm,373461.0,30072.0,19375.0,217.0,1.0,1.0,0.0,1.0,0.0,19500.0,117.0,0.0,0.0,1.0,0.0,2.0,17.0,58.0,0.0
11727,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,V6 NSR,373461,30072,Normal sinus rhythm,373461.0,30072.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,30052.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
11728,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,Information NSR,373461,30072,Normal sinus rhythm,373461.0,30072.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,30052.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
11729,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,V1-2 NSR,373461,30072,Normal sinus rhythm,373461.0,30072.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,30052.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
11730,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,V3-3 NSR,373461,30072,Normal sinus rhythm,373461.0,30072.0,10375.0,616.0,2.0,1.0,1.0,1.0,2.0,10480.0,433.0,1.0,1.0,1.0,2.0,5.0,66.0,87.0,0.0
11731,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,V1-4 NSR,373461,30072,Normal sinus rhythm,373461.0,30072.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,30052.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
11732,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,II-2 NSR,373461,30072,Normal sinus rhythm,373461.0,30072.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,30052.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
11733,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,II-3 NSR,373461,30072,Normal sinus rhythm,373461.0,30072.0,17875.0,550.0,2.0,1.0,0.0,1.0,0.0,17717.0,451.0,2.0,1.0,1.0,2.0,5.0,50.0,90.0,0.0
11734,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,II-4 NSR,373461,30072,Normal sinus rhythm,373461.0,30072.0,30125.0,17.0,0.0,1.0,0.0,0.0,0.0,30052.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
11735,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,V5-2 NSR,373461,30072,Normal sinus rhythm,373461.0,30072.0,5375.0,2682.0,9.0,1.0,1.0,1.0,2.0,3897.0,2132.0,7.0,1.0,1.0,2.0,15.0,233.0,142.0,0.0
11736,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,V5-3 NSR,373461,30072,Normal sinus rhythm,373461.0,30072.0,6125.0,3948.0,13.0,1.0,1.0,1.0,3.0,5880.0,2618.0,9.0,1.0,1.0,6.0,38.0,200.0,69.0,0.0
11737,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,V5-4 NSR,373461,30072,Normal sinus rhythm,373461.0,30072.0,9625.0,2899.0,10.0,1.0,1.0,1.0,2.0,8247.0,2366.0,8.0,1.0,1.0,2.0,14.0,233.0,169.0,0.0
11738,ECG Study,Med 2-10,MALE,0,Med 2,Stimulus,Atrial fibrillation,215450,30097,,,,,,,,,,,,,,,,,,,,
11739,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,II-1 AFib,215450,30097,Atrial fibrillation,215450.0,30097.0,1875.0,7650.0,25.0,1.0,1.0,1.0,7.0,1245.0,5921.0,20.0,1.0,1.0,7.0,55.0,17.0,108.0,0.0
11740,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,1 AFib,215450,30097,Atrial fibrillation,215450.0,30097.0,625.0,2533.0,8.0,1.0,1.0,1.0,4.0,377.0,2167.0,7.0,1.0,1.0,4.0,13.0,150.0,167.0,0.0
11741,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,aVR AFib,215450,30097,Atrial fibrillation,215450.0,30097.0,27375.0,450.0,1.0,1.0,0.0,1.0,0.0,27240.0,284.0,1.0,0.0,1.0,0.0,6.0,17.0,47.0,0.0
11742,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,V1 AFib,215450,30097,Atrial fibrillation,215450.0,30097.0,30125.0,33.0,0.0,1.0,0.0,0.0,0.0,27841.0,17.0,0.0,0.0,1.0,0.0,1.0,17.0,17.0,0.0
11743,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,V4 AFib,215450,30097,Atrial fibrillation,215450.0,30097.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,30084.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
11744,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,2 AFib,215450,30097,Atrial fibrillation,215450.0,30097.0,1125.0,600.0,2.0,1.0,1.0,1.0,3.0,961.0,400.0,1.0,1.0,1.0,3.0,6.0,17.0,67.0,0.0
11745,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,aVL AFib,215450,30097,Atrial fibrillation,215450.0,30097.0,125.0,1483.0,5.0,1.0,1.0,1.0,6.0,44.0,1034.0,3.0,1.0,1.0,7.0,15.0,83.0,69.0,0.0
11746,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,V2 AFib,215450,30097,Atrial fibrillation,215450.0,30097.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,30084.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
11747,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,V5 AFib,215450,30097,Atrial fibrillation,215450.0,30097.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,30084.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
11748,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,3 AFib,215450,30097,Atrial fibrillation,215450.0,30097.0,8875.0,2550.0,8.0,1.0,1.0,1.0,3.0,8963.0,2035.0,7.0,1.0,1.0,3.0,13.0,133.0,157.0,0.0
11749,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,aVF AFib,215450,30097,Atrial fibrillation,215450.0,30097.0,11625.0,2967.0,10.0,1.0,1.0,1.0,6.0,11497.0,2551.0,8.0,1.0,1.0,6.0,14.0,50.0,182.0,0.0
11750,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,V3 AFib,215450,30097,Atrial fibrillation,215450.0,30097.0,14875.0,283.0,1.0,1.0,0.0,1.0,0.0,14918.0,50.0,0.0,0.0,1.0,0.0,2.0,16.0,25.0,0.0
11751,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,V6 AFib,215450,30097,Atrial fibrillation,215450.0,30097.0,16375.0,650.0,2.0,1.0,0.0,1.0,0.0,16152.0,466.0,2.0,0.0,1.0,0.0,6.0,83.0,78.0,0.0
11752,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,II-2 AFib,215450,30097,Atrial fibrillation,215450.0,30097.0,4875.0,4267.0,14.0,1.0,1.0,1.0,4.0,3995.0,3218.0,11.0,1.0,1.0,4.0,24.0,17.0,134.0,0.0
11753,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,II-3 AFib,215450,30097,Atrial fibrillation,215450.0,30097.0,6625.0,1117.0,4.0,1.0,1.0,1.0,2.0,6278.0,802.0,3.0,1.0,1.0,3.0,13.0,100.0,62.0,0.0
11754,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,II-4 AFib,215450,30097,Atrial fibrillation,215450.0,30097.0,15125.0,1050.0,3.0,1.0,0.0,1.0,0.0,15069.0,633.0,2.0,0.0,1.0,0.0,12.0,17.0,53.0,0.0
11755,ECG Study,Med 2-10,MALE,0,Med 2,Stimulus,hyperkalemia,333667,30082,,,,,,,,,,,,,,,,,,,,
11756,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,II-1 Hyperkalemia,333667,30082,hyperkalemia,333667.0,30082.0,1625.0,11215.0,37.0,1.0,1.0,1.0,10.0,927.0,8971.0,30.0,1.0,1.0,11.0,66.0,52.0,136.0,0.0
11757,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,1 Hyperkalemia,333667,30082,hyperkalemia,333667.0,30082.0,8875.0,2583.0,9.0,1.0,1.0,1.0,2.0,8498.0,2301.0,8.0,1.0,1.0,3.0,10.0,33.0,230.0,0.0
11758,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,aVR Hyperkalemia,333667,30082,hyperkalemia,333667.0,30082.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,30062.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
11759,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,V1 Hyperkalemia,333667,30082,hyperkalemia,333667.0,30082.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,30062.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
11760,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,V4 Hyperkalemia,333667,30082,hyperkalemia,333667.0,30082.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,30062.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
11761,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,2 Hyperkalemia,333667,30082,hyperkalemia,333667.0,30082.0,8625.0,717.0,2.0,1.0,1.0,1.0,3.0,8498.0,534.0,2.0,1.0,1.0,3.0,6.0,33.0,89.0,0.0
11762,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,aVL Hyperkalemia,333667,30082,hyperkalemia,333667.0,30082.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,30062.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
11763,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,V2 Hyperkalemia,333667,30082,hyperkalemia,333667.0,30082.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,30062.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
11764,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,V5 Hyperkalemia,333667,30082,hyperkalemia,333667.0,30082.0,22875.0,83.0,0.0,1.0,0.0,1.0,0.0,22826.0,17.0,0.0,0.0,1.0,0.0,1.0,17.0,17.0,0.0
11765,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,3 Hyperkalemia,333667,30082,hyperkalemia,333667.0,30082.0,8375.0,517.0,2.0,1.0,1.0,1.0,2.0,8315.0,367.0,1.0,1.0,1.0,2.0,5.0,66.0,73.0,0.0
11766,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,aVF Hyperkalemia,333667,30082,hyperkalemia,333667.0,30082.0,20375.0,1266.0,4.0,1.0,1.0,1.0,4.0,20457.0,783.0,3.0,1.0,1.0,4.0,9.0,100.0,87.0,0.0
11767,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,V3 Hyperkalemia,333667,30082,hyperkalemia,333667.0,30082.0,19875.0,1366.0,5.0,1.0,1.0,1.0,2.0,19739.0,1050.0,3.0,1.0,1.0,2.0,7.0,51.0,150.0,0.0
11768,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,V6 Hyperkalemia,333667,30082,hyperkalemia,333667.0,30082.0,23125.0,933.0,3.0,1.0,0.0,1.0,0.0,22709.0,717.0,2.0,0.0,1.0,0.0,5.0,83.0,143.0,0.0
11769,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,V4R Hyperkalemia,333667,30082,hyperkalemia,333667.0,30082.0,15625.0,1550.0,5.0,1.0,1.0,1.0,3.0,15602.0,1150.0,4.0,1.0,1.0,4.0,10.0,200.0,115.0,0.0
11770,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,V3R Hyperkalemia,333667,30082,hyperkalemia,333667.0,30082.0,30125.0,17.0,0.0,1.0,0.0,0.0,0.0,30062.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
11771,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,V7 Hyperkalemia,333667,30082,hyperkalemia,333667.0,30082.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,30062.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
11772,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,V8 Hyperkalemia,333667,30082,hyperkalemia,333667.0,30082.0,30125.0,17.0,0.0,1.0,0.0,0.0,0.0,30062.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0
11773,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,II-2 Hyperkalemia,333667,30082,hyperkalemia,333667.0,30082.0,4125.0,2666.0,9.0,1.0,1.0,1.0,2.0,3815.0,2233.0,7.0,1.0,1.0,3.0,10.0,300.0,223.0,0.0
11774,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,II-3 Hyperkalemia,333667,30082,hyperkalemia,333667.0,30082.0,5625.0,1950.0,6.0,1.0,0.0,1.0,0.0,5282.0,1517.0,5.0,1.0,1.0,2.0,14.0,83.0,108.0,0.0
11775,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,II-4 Hyperkalemia,333667,30082,hyperkalemia,333667.0,30082.0,7625.0,900.0,3.0,1.0,0.0,1.0,0.0,7099.0,717.0,2.0,1.0,1.0,2.0,4.0,16.0,179.0,0.0
11776,ECG Study,Med 2-10,MALE,0,Med 2,Stimulus,Atrial flutter,251187,30079,,,,,,,,,,,,,,,,,,,,
11777,ECG Study,Med 2-10,MALE,0,Med 2,Static AOI,V5-1 AFlutter,251187,30079,Atrial flutter,251187.0,30079.0,2125.0,5168.0,17.0,1.0,1.0,1.0,3.0,2030.0,4232.0,14.0,1.0,1.0,6.0,29.0,133.0,146.0,0.0
