,Study_name,Respondent_Name,Gender,Age,Group,Type,Label,Start,Duration,ParentStimulus,Parent_Stimulus_Start,Parent_Stimulus_Duration,Hit_time_G,Time_spent_G,Time_spent_G_Percentage,Respondent_ratio_G,Revisit_G_Revisitors,Revisit_G_Visitors,Revisit_G_Revisits,TTFF_F,Time_spent_F,Time_spent_F_Percentage,Revisit_F_Revisitors,Revisit_F_Visitors,Revisit_F_Revisits,Fixations_Count,First_Fixation_Duration,Average_Fixations_Duration,Mouse_Clicks
1604,ECG Study,General 1,MALE,0,General Doctor,Static AOI,Long,174409,30097,Ventricular tachycardia,174409.0,30097.0,125.0,16692.0,55.0,1.0,1.0,1.0,6.0,13.0,7363.0,24.0,1.0,1.0,23.0,235.0,17.0,31.0,0.0
1605,ECG Study,General 1,MALE,0,General Doctor,Stimulus,Wolf Parkinson White syndrome,423789,30070,,,,,,,,,,,,,,,,,,,,
1606,ECG Study,General 1,MALE,0,General Doctor,Static AOI,Short,423789,30070,Wolf Parkinson White syndrome,423789.0,30070.0,2875.0,19926.0,66.0,1.0,1.0,1.0,7.0,287.0,12397.0,41.0,1.0,1.0,14.0,235.0,33.0,53.0,0.0
1607,ECG Study,General 1,MALE,0,General Doctor,Static AOI,Long,423789,30070,Wolf Parkinson White syndrome,423789.0,30070.0,125.0,7737.0,26.0,1.0,1.0,1.0,10.0,37.0,4197.0,14.0,1.0,1.0,14.0,92.0,66.0,46.0,0.0
1608,ECG Study,General 1,MALE,0,General Doctor,Stimulus,Ventricular paced rhythm,342820,30076,,,,,,,,,,,,,,,,,,,,
1609,ECG Study,General 1,MALE,0,General Doctor,Static AOI,Short,342820,30076,Ventricular paced rhythm,342820.0,30076.0,125.0,15014.0,50.0,1.0,1.0,1.0,6.0,11.0,6051.0,20.0,1.0,1.0,29.0,193.0,33.0,31.0,0.0
1610,ECG Study,General 1,MALE,0,General Doctor,Static AOI,Long,342820,30076,Ventricular paced rhythm,342820.0,30076.0,1875.0,13733.0,46.0,1.0,1.0,1.0,4.0,3475.0,5819.0,19.0,1.0,1.0,20.0,182.0,16.0,32.0,1.0
1611,ECG Study,General 1,MALE,0,General Doctor,Stimulus,Left bundle branch block,87727,30072,,,,,,,,,,,,,,,,,,,,
1612,ECG Study,General 1,MALE,0,General Doctor,Static AOI,Short,87727,30072,Left bundle branch block,87727.0,30072.0,375.0,14327.0,48.0,1.0,1.0,1.0,8.0,291.0,8050.0,27.0,1.0,1.0,19.0,176.0,17.0,46.0,0.0
1613,ECG Study,General 1,MALE,0,General Doctor,Static AOI,Long,87727,30072,Left bundle branch block,87727.0,30072.0,125.0,12444.0,41.0,1.0,1.0,1.0,11.0,24.0,6016.0,20.0,1.0,1.0,21.0,158.0,84.0,38.0,2.0
1614,ECG Study,General 1,MALE,0,General Doctor,Stimulus,ST elevation MI,384659,30067,,,,,,,,,,,,,,,,,,,,
1615,ECG Study,General 1,MALE,0,General Doctor,Static AOI,Short,384659,30067,ST elevation MI,384659.0,30067.0,375.0,8885.0,30.0,1.0,1.0,1.0,10.0,335.0,4745.0,16.0,1.0,1.0,16.0,92.0,17.0,52.0,0.0
1616,ECG Study,General 1,MALE,0,General Doctor,Static AOI,Long,384659,30067,ST elevation MI,384659.0,30067.0,125.0,12707.0,42.0,1.0,1.0,1.0,11.0,18.0,5972.0,20.0,1.0,1.0,22.0,156.0,50.0,38.0,1.0
1617,ECG Study,General 1,MALE,0,General Doctor,Stimulus,Complete heart block,483822,30085,,,,,,,,,,,,,,,,,,,,
1618,ECG Study,General 1,MALE,0,General Doctor,Static AOI,Short,483822,30085,Complete heart block,483822.0,30085.0,375.0,10413.0,35.0,1.0,1.0,1.0,4.0,253.0,7867.0,26.0,1.0,1.0,5.0,86.0,100.0,91.0,0.0
1619,ECG Study,General 1,MALE,0,General Doctor,Static AOI,Long,483822,30085,Complete heart block,483822.0,30085.0,125.0,9033.0,30.0,1.0,1.0,1.0,9.0,19.0,5395.0,18.0,1.0,1.0,12.0,102.0,134.0,53.0,0.0
1620,ECG Study,Med 2-9,MALE,0,Med 2,Stimulus,Normal sinus rhythm,76447,30066,,,,,,,,,,,,,,,,,,,,
1621,ECG Study,Med 2-9,MALE,0,Med 2,Static AOI,Short,76447,30066,Normal sinus rhythm,76447.0,30066.0,125.0,10582.0,35.0,1.0,1.0,1.0,12.0,14.0,4586.0,15.0,1.0,1.0,27.0,119.0,17.0,39.0,0.0
1622,ECG Study,Med 2-9,MALE,0,Med 2,Static AOI,Long,76447,30066,Normal sinus rhythm,76447.0,30066.0,625.0,10048.0,33.0,1.0,1.0,1.0,21.0,2381.0,1801.0,6.0,1.0,1.0,28.0,66.0,17.0,27.0,0.0
1623,ECG Study,Med 2-9,MALE,0,Med 2,Stimulus,Atrial fibrillation,253291,30083,,,,,,,,,,,,,,,,,,,,
1624,ECG Study,Med 2-9,MALE,0,Med 2,Static AOI,Short,253291,30083,Atrial fibrillation,253291.0,30083.0,375.0,11511.0,38.0,1.0,1.0,1.0,12.0,270.0,4353.0,14.0,1.0,1.0,28.0,140.0,17.0,31.0,0.0
1625,ECG Study,Med 2-9,MALE,0,Med 2,Static AOI,Long,253291,30083,Atrial fibrillation,253291.0,30083.0,125.0,14659.0,49.0,1.0,1.0,1.0,11.0,20.0,4238.0,14.0,1.0,1.0,45.0,171.0,17.0,25.0,0.0
1626,ECG Study,Med 2-9,MALE,0,Med 2,Stimulus,hyperkalemia,35508,30114,,,,,,,,,,,,,,,,,,,,
1627,ECG Study,Med 2-9,MALE,0,Med 2,Static AOI,Short,35508,30114,hyperkalemia,35508.0,30114.0,375.0,11680.0,39.0,1.0,1.0,1.0,22.0,327.0,483.0,2.0,1.0,1.0,22.0,29.0,17.0,17.0,0.0
1628,ECG Study,Med 2-9,MALE,0,Med 2,Static AOI,Long,35508,30114,hyperkalemia,35508.0,30114.0,125.0,11780.0,39.0,1.0,1.0,1.0,15.0,2165.0,752.0,2.0,1.0,1.0,27.0,35.0,17.0,21.0,0.0
1629,ECG Study,Med 2-9,MALE,0,Med 2,Stimulus,Atrial flutter,306695,30066,,,,,,,,,,,,,,,,,,,,
1630,ECG Study,Med 2-9,MALE,0,Med 2,Static AOI,Short,306695,30066,Atrial flutter,306695.0,30066.0,125.0,8816.0,29.0,1.0,1.0,1.0,9.0,27.0,3635.0,12.0,1.0,1.0,19.0,102.0,17.0,36.0,0.0
1631,ECG Study,Med 2-9,MALE,0,Med 2,Static AOI,Long,306695,30066,Atrial flutter,306695.0,30066.0,875.0,16133.0,54.0,1.0,1.0,1.0,17.0,744.0,4950.0,16.0,1.0,1.0,45.0,173.0,17.0,29.0,0.0
1632,ECG Study,Med 2-9,MALE,0,Med 2,Stimulus,Ventricular tachycardia,373860,30058,,,,,,,,,,,,,,,,,,,,
1633,ECG Study,Med 2-9,MALE,0,Med 2,Static AOI,Short,373860,30058,Ventricular tachycardia,373860.0,30058.0,375.0,14381.0,48.0,1.0,1.0,1.0,15.0,286.0,5734.0,19.0,1.0,1.0,34.0,170.0,33.0,34.0,0.0
1634,ECG Study,Med 2-9,MALE,0,Med 2,Static AOI,Long,373860,30058,Ventricular tachycardia,373860.0,30058.0,125.0,8132.0,27.0,1.0,1.0,1.0,14.0,902.0,2017.0,7.0,1.0,1.0,22.0,86.0,17.0,23.0,0.0
1635,ECG Study,Med 2-9,MALE,0,Med 2,Stimulus,Wolf Parkinson White syndrome,339888,30051,,,,,,,,,,,,,,,,,,,,
1636,ECG Study,Med 2-9,MALE,0,Med 2,Static AOI,Short,339888,30051,Wolf Parkinson White syndrome,339888.0,30051.0,2125.0,14045.0,47.0,1.0,1.0,1.0,8.0,284.0,6364.0,21.0,1.0,1.0,22.0,197.0,17.0,32.0,0.0
1637,ECG Study,Med 2-9,MALE,0,Med 2,Static AOI,Long,339888,30051,Wolf Parkinson White syndrome,339888.0,30051.0,125.0,10346.0,34.0,1.0,1.0,1.0,13.0,51.0,2236.0,7.0,1.0,1.0,32.0,96.0,17.0,23.0,0.0
1638,ECG Study,Med 2-9,MALE,0,Med 2,Stimulus,Ventricular paced rhythm,145579,30078,,,,,,,,,,,,,,,,,,,,
1639,ECG Study,Med 2-9,MALE,0,Med 2,Static AOI,Short,145579,30078,Ventricular paced rhythm,145579.0,30078.0,3875.0,16344.0,54.0,1.0,1.0,1.0,9.0,15.0,8240.0,27.0,1.0,1.0,27.0,187.0,34.0,44.0,0.0
1640,ECG Study,Med 2-9,MALE,0,Med 2,Static AOI,Long,145579,30078,Ventricular paced rhythm,145579.0,30078.0,1625.0,9513.0,32.0,1.0,1.0,1.0,7.0,1555.0,2515.0,8.0,1.0,1.0,32.0,96.0,17.0,26.0,0.0
1641,ECG Study,Med 2-9,MALE,0,Med 2,Stimulus,Left bundle branch block,183659,30075,,,,,,,,,,,,,,,,,,,,
1642,ECG Study,Med 2-9,MALE,0,Med 2,Static AOI,Short,183659,30075,Left bundle branch block,183659.0,30075.0,875.0,13510.0,45.0,1.0,1.0,1.0,3.0,290.0,6288.0,21.0,1.0,1.0,21.0,175.0,33.0,36.0,0.0
1643,ECG Study,Med 2-9,MALE,0,Med 2,Static AOI,Long,183659,30075,Left bundle branch block,183659.0,30075.0,125.0,13294.0,44.0,1.0,1.0,1.0,7.0,190.0,2483.0,8.0,1.0,1.0,37.0,112.0,17.0,22.0,0.0
1644,ECG Study,Med 2-9,MALE,0,Med 2,Stimulus,ST elevation MI,110280,30075,,,,,,,,,,,,,,,,,,,,
1645,ECG Study,Med 2-9,MALE,0,Med 2,Static AOI,Short,110280,30075,ST elevation MI,110280.0,30075.0,125.0,19509.0,65.0,1.0,1.0,1.0,10.0,9.0,9520.0,32.0,1.0,1.0,30.0,242.0,116.0,39.0,0.0
1646,ECG Study,Med 2-9,MALE,0,Med 2,Static AOI,Long,110280,30075,ST elevation MI,110280.0,30075.0,1375.0,6631.0,22.0,1.0,1.0,1.0,10.0,974.0,2003.0,7.0,1.0,1.0,23.0,68.0,17.0,29.0,0.0
1647,ECG Study,Med 2-9,MALE,0,Med 2,Stimulus,Complete heart block,220065,30089,,,,,,,,,,,,,,,,,,,,
1648,ECG Study,Med 2-9,MALE,0,Med 2,Static AOI,Short,220065,30089,Complete heart block,220065.0,30089.0,375.0,15669.0,52.0,1.0,1.0,1.0,8.0,141.0,6706.0,22.0,1.0,1.0,27.0,196.0,49.0,34.0,0.0
1649,ECG Study,Med 2-9,MALE,0,Med 2,Static AOI,Long,220065,30089,Complete heart block,220065.0,30089.0,4625.0,11285.0,38.0,1.0,1.0,1.0,6.0,3377.0,2564.0,9.0,1.0,1.0,35.0,104.0,100.0,25.0,0.0
1650,ECG Study,Med 2-8,MALE,0,Med 2,Stimulus,Normal sinus rhythm,239628,30131,,,,,,,,,,,,,,,,,,,,
1651,ECG Study,Med 2-8,MALE,0,Med 2,Static AOI,Short,239628,30131,Normal sinus rhythm,239628.0,30131.0,125.0,12465.0,41.0,1.0,1.0,1.0,7.0,15.0,6183.0,21.0,1.0,1.0,19.0,145.0,17.0,43.0,0.0
1652,ECG Study,Med 2-8,MALE,0,Med 2,Static AOI,Long,239628,30131,Normal sinus rhythm,239628.0,30131.0,1625.0,16265.0,54.0,1.0,1.0,1.0,4.0,332.0,6803.0,23.0,1.0,1.0,27.0,198.0,67.0,34.0,0.0
1653,ECG Study,Med 2-8,MALE,0,Med 2,Stimulus,Atrial fibrillation,126812,30135,,,,,,,,,,,,,,,,,,,,
1654,ECG Study,Med 2-8,MALE,0,Med 2,Static AOI,Short,126812,30135,Atrial fibrillation,126812.0,30135.0,625.0,18042.0,60.0,1.0,1.0,1.0,9.0,69.0,8594.0,29.0,1.0,1.0,29.0,235.0,17.0,37.0,0.0
1655,ECG Study,Med 2-8,MALE,0,Med 2,Static AOI,Long,126812,30135,Atrial fibrillation,126812.0,30135.0,2625.0,7627.0,25.0,1.0,1.0,1.0,4.0,1202.0,2734.0,9.0,1.0,1.0,16.0,97.0,17.0,28.0,0.0
1656,ECG Study,Med 2-8,MALE,0,Med 2,Stimulus,hyperkalemia,199653,30120,,,,,,,,,,,,,,,,,,,,
1657,ECG Study,Med 2-8,MALE,0,Med 2,Static AOI,Short,199653,30120,hyperkalemia,199653.0,30120.0,375.0,12713.0,42.0,1.0,1.0,1.0,6.0,29.0,4480.0,15.0,1.0,1.0,35.0,149.0,33.0,30.0,0.0
1658,ECG Study,Med 2-8,MALE,0,Med 2,Static AOI,Long,199653,30120,hyperkalemia,199653.0,30120.0,1125.0,16028.0,53.0,1.0,1.0,1.0,6.0,678.0,6433.0,21.0,1.0,1.0,30.0,194.0,17.0,33.0,0.0
1659,ECG Study,Med 2-8,MALE,0,Med 2,Stimulus,Atrial flutter,390496,30109,,,,,,,,,,,,,,,,,,,,
1660,ECG Study,Med 2-8,MALE,0,Med 2,Static AOI,Short,390496,30109,Atrial flutter,390496.0,30109.0,125.0,9929.0,33.0,1.0,1.0,1.0,6.0,126.0,5899.0,20.0,1.0,1.0,11.0,94.0,16.0,63.0,0.0
1661,ECG Study,Med 2-8,MALE,0,Med 2,Static AOI,Long,390496,30109,Atrial flutter,390496.0,30109.0,8375.0,17260.0,57.0,1.0,1.0,1.0,6.0,575.0,8520.0,28.0,1.0,1.0,24.0,213.0,34.0,40.0,0.0
1662,ECG Study,Med 2-8,MALE,0,Med 2,Stimulus,Ventricular tachycardia,162622,30120,,,,,,,,,,,,,,,,,,,,
1663,ECG Study,Med 2-8,MALE,0,Med 2,Static AOI,Short,162622,30120,Ventricular tachycardia,162622.0,30120.0,125.0,17226.0,57.0,1.0,1.0,1.0,5.0,19.0,8816.0,29.0,1.0,1.0,16.0,214.0,17.0,41.0,0.0
1664,ECG Study,Med 2-8,MALE,0,Med 2,Static AOI,Long,162622,30120,Ventricular tachycardia,162622.0,30120.0,2375.0,12078.0,40.0,1.0,1.0,1.0,5.0,735.0,5432.0,18.0,1.0,1.0,16.0,146.0,50.0,37.0,0.0
1665,ECG Study,Med 2-8,MALE,0,Med 2,Stimulus,Wolf Parkinson White syndrome,274425,30132,,,,,,,,,,,,,,,,,,,,
1666,ECG Study,Med 2-8,MALE,0,Med 2,Static AOI,Short,274425,30132,Wolf Parkinson White syndrome,274425.0,30132.0,125.0,15658.0,52.0,1.0,1.0,1.0,5.0,14.0,8682.0,29.0,1.0,1.0,13.0,184.0,50.0,47.0,0.0
1667,ECG Study,Med 2-8,MALE,0,Med 2,Static AOI,Long,274425,30132,Wolf Parkinson White syndrome,274425.0,30132.0,1375.0,13342.0,44.0,1.0,1.0,1.0,3.0,414.0,5286.0,18.0,1.0,1.0,25.0,155.0,66.0,34.0,0.0
1668,ECG Study,Med 2-8,MALE,0,Med 2,Stimulus,Ventricular paced rhythm,309750,30133,,,,,,,,,,,,,,,,,,,,
1669,ECG Study,Med 2-8,MALE,0,Med 2,Static AOI,Short,309750,30133,Ventricular paced rhythm,309750.0,30133.0,375.0,17590.0,58.0,1.0,1.0,1.0,9.0,39.0,9554.0,32.0,1.0,1.0,21.0,197.0,17.0,48.0,0.0
1670,ECG Study,Med 2-8,MALE,0,Med 2,Static AOI,Long,309750,30133,Ventricular paced rhythm,309750.0,30133.0,3625.0,10454.0,35.0,1.0,1.0,1.0,5.0,623.0,5664.0,19.0,1.0,1.0,15.0,125.0,33.0,45.0,0.0
1671,ECG Study,Med 2-8,MALE,0,Med 2,Stimulus,Left bundle branch block,79462,30127,,,,,,,,,,,,,,,,,,,,
1672,ECG Study,Med 2-8,MALE,0,Med 2,Static AOI,Short,79462,30127,Left bundle branch block,79462.0,30127.0,125.0,15859.0,53.0,1.0,1.0,1.0,6.0,42.0,8848.0,29.0,1.0,1.0,21.0,177.0,200.0,50.0,0.0
1673,ECG Study,Med 2-8,MALE,0,Med 2,Static AOI,Long,79462,30127,Left bundle branch block,79462.0,30127.0,3875.0,13194.0,44.0,1.0,1.0,1.0,5.0,658.0,6200.0,21.0,1.0,1.0,21.0,153.0,50.0,41.0,0.0
1674,ECG Study,Med 2-8,MALE,0,Med 2,Stimulus,ST elevation MI,38515,30184,,,,,,,,,,,,,,,,,,,,
1675,ECG Study,Med 2-8,MALE,0,Med 2,Static AOI,Short,38515,30184,ST elevation MI,38515.0,30184.0,625.0,15359.0,51.0,1.0,1.0,1.0,4.0,367.0,8864.0,29.0,1.0,1.0,11.0,204.0,17.0,43.0,0.0
1676,ECG Study,Med 2-8,MALE,0,Med 2,Static AOI,Long,38515,30184,ST elevation MI,38515.0,30184.0,125.0,14010.0,46.0,1.0,1.0,1.0,3.0,34.0,5515.0,18.0,1.0,1.0,25.0,162.0,17.0,34.0,0.0
1677,ECG Study,Med 2-8,MALE,0,Med 2,Stimulus,Complete heart block,349052,30112,,,,,,,,,,,,,,,,,,,,
1678,ECG Study,Med 2-8,MALE,0,Med 2,Static AOI,Short,349052,30112,Complete heart block,349052.0,30112.0,125.0,16047.0,53.0,1.0,1.0,1.0,12.0,20.0,9074.0,30.0,1.0,1.0,32.0,185.0,66.0,49.0,0.0
1679,ECG Study,Med 2-8,MALE,0,Med 2,Static AOI,Long,349052,30112,Complete heart block,349052.0,30112.0,625.0,11298.0,38.0,1.0,1.0,1.0,8.0,519.0,5999.0,20.0,1.0,1.0,18.0,117.0,17.0,51.0,0.0
1680,ECG Study,Med 2-7,MALE,0,Med 2,Stimulus,Normal sinus rhythm,16830,30157,,,,,,,,,,,,,,,,,,,,
1681,ECG Study,Med 2-7,MALE,0,Med 2,Static AOI,Short,16830,30157,Normal sinus rhythm,16830.0,30157.0,625.0,13492.0,45.0,1.0,1.0,1.0,7.0,392.0,8834.0,29.0,1.0,1.0,15.0,142.0,33.0,62.0,0.0
1682,ECG Study,Med 2-7,MALE,0,Med 2,Static AOI,Long,16830,30157,Normal sinus rhythm,16830.0,30157.0,125.0,15508.0,51.0,1.0,1.0,1.0,9.0,9.0,10284.0,34.0,1.0,1.0,16.0,159.0,33.0,65.0,1.0
1683,ECG Study,Med 2-7,MALE,0,Med 2,Stimulus,Atrial fibrillation,217888,30126,,,,,,,,,,,,,,,,,,,,
1684,ECG Study,Med 2-7,MALE,0,Med 2,Static AOI,Short,217888,30126,Atrial fibrillation,217888.0,30126.0,625.0,18345.0,61.0,1.0,1.0,1.0,11.0,383.0,10583.0,35.0,1.0,1.0,21.0,204.0,233.0,52.0,0.0
1685,ECG Study,Med 2-7,MALE,0,Med 2,Static AOI,Long,217888,30126,Atrial fibrillation,217888.0,30126.0,125.0,9281.0,31.0,1.0,1.0,1.0,6.0,16.0,5900.0,20.0,1.0,1.0,13.0,88.0,166.0,67.0,0.0
1686,ECG Study,Med 2-7,MALE,0,Med 2,Stimulus,hyperkalemia,57709,30135,,,,,,,,,,,,,,,,,,,,
1687,ECG Study,Med 2-7,MALE,0,Med 2,Static AOI,Short,57709,30135,hyperkalemia,57709.0,30135.0,875.0,18660.0,62.0,1.0,1.0,1.0,10.0,330.0,11419.0,38.0,1.0,1.0,20.0,193.0,50.0,59.0,0.0
1688,ECG Study,Med 2-7,MALE,0,Med 2,Static AOI,Long,57709,30135,hyperkalemia,57709.0,30135.0,125.0,9513.0,32.0,1.0,1.0,1.0,7.0,146.0,7265.0,24.0,1.0,1.0,12.0,72.0,16.0,101.0,0.0
1689,ECG Study,Med 2-7,MALE,0,Med 2,Stimulus,Atrial flutter,142021,30121,,,,,,,,,,,,,,,,,,,,
1690,ECG Study,Med 2-7,MALE,0,Med 2,Static AOI,Short,142021,30121,Atrial flutter,142021.0,30121.0,125.0,2317.0,8.0,1.0,1.0,1.0,3.0,13.0,1252.0,4.0,1.0,1.0,3.0,25.0,17.0,50.0,0.0
1691,ECG Study,Med 2-7,MALE,0,Med 2,Static AOI,Long,142021,30121,Atrial flutter,142021.0,30121.0,1625.0,24499.0,81.0,1.0,1.0,1.0,14.0,948.0,13688.0,45.0,1.0,1.0,29.0,271.0,50.0,51.0,0.0
1692,ECG Study,Med 2-7,MALE,0,Med 2,Stimulus,Ventricular tachycardia,266709,30116,,,,,,,,,,,,,,,,,,,,
1693,ECG Study,Med 2-7,MALE,0,Med 2,Static AOI,Short,266709,30116,Ventricular tachycardia,266709.0,30116.0,875.0,10022.0,33.0,1.0,1.0,1.0,10.0,634.0,5146.0,17.0,1.0,1.0,20.0,112.0,100.0,46.0,0.0
1694,ECG Study,Med 2-7,MALE,0,Med 2,Static AOI,Long,266709,30116,Ventricular tachycardia,266709.0,30116.0,125.0,15668.0,52.0,1.0,1.0,1.0,10.0,17.0,8034.0,27.0,1.0,1.0,23.0,184.0,33.0,44.0,0.0
1695,ECG Study,Med 2-7,MALE,0,Med 2,Stimulus,Wolf Parkinson White syndrome,411512,30127,,,,,,,,,,,,,,,,,,,,
1696,ECG Study,Med 2-7,MALE,0,Med 2,Static AOI,Short,411512,30127,Wolf Parkinson White syndrome,411512.0,30127.0,625.0,12609.0,42.0,1.0,1.0,1.0,6.0,342.0,7281.0,24.0,1.0,1.0,23.0,141.0,100.0,52.0,0.0
1697,ECG Study,Med 2-7,MALE,0,Med 2,Static AOI,Long,411512,30127,Wolf Parkinson White syndrome,411512.0,30127.0,125.0,16657.0,55.0,1.0,1.0,1.0,5.0,9.0,11319.0,38.0,1.0,1.0,11.0,178.0,234.0,64.0,0.0
1698,ECG Study,Med 2-7,MALE,0,Med 2,Stimulus,Ventricular paced rhythm,94159,30120,,,,,,,,,,,,,,,,,,,,
1699,ECG Study,Med 2-7,MALE,0,Med 2,Static AOI,Short,94159,30120,Ventricular paced rhythm,94159.0,30120.0,125.0,13010.0,43.0,1.0,1.0,1.0,6.0,20.0,7935.0,26.0,1.0,1.0,15.0,135.0,166.0,59.0,0.0
1700,ECG Study,Med 2-7,MALE,0,Med 2,Static AOI,Long,94159,30120,Ventricular paced rhythm,94159.0,30120.0,2375.0,16108.0,54.0,1.0,1.0,1.0,5.0,2119.0,10768.0,36.0,1.0,1.0,12.0,181.0,17.0,59.0,0.0
1701,ECG Study,Med 2-7,MALE,0,Med 2,Stimulus,Left bundle branch block,363445,30134,,,,,,,,,,,,,,,,,,,,
1702,ECG Study,Med 2-7,MALE,0,Med 2,Static AOI,Short,363445,30134,Left bundle branch block,363445.0,30134.0,125.0,13778.0,46.0,1.0,1.0,1.0,11.0,27.0,8382.0,28.0,1.0,1.0,17.0,140.0,100.0,60.0,0.0
1703,ECG Study,Med 2-7,MALE,0,Med 2,Static AOI,Long,363445,30134,Left bundle branch block,363445.0,30134.0,875.0,13828.0,46.0,1.0,1.0,1.0,11.0,711.0,8234.0,27.0,1.0,1.0,16.0,162.0,17.0,51.0,0.0
1704,ECG Study,Med 2-7,MALE,0,Med 2,Stimulus,ST elevation MI,180724,30166,,,,,,,,,,,,,,,,,,,,
1705,ECG Study,Med 2-7,MALE,0,Med 2,Static AOI,Short,180724,30166,ST elevation MI,180724.0,30166.0,375.0,3432.0,11.0,1.0,1.0,1.0,3.0,325.0,2150.0,7.0,1.0,1.0,6.0,31.0,17.0,69.0,0.0
1706,ECG Study,Med 2-7,MALE,0,Med 2,Static AOI,Long,180724,30166,ST elevation MI,180724.0,30166.0,125.0,25523.0,85.0,1.0,1.0,1.0,9.0,9.0,16428.0,54.0,1.0,1.0,18.0,263.0,17.0,62.0,0.0
1707,ECG Study,Med 2-7,MALE,0,Med 2,Stimulus,Complete heart block,315083,30132,,,,,,,,,,,,,,,,,,,,
1708,ECG Study,Med 2-7,MALE,0,Med 2,Static AOI,Short,315083,30132,Complete heart block,315083.0,30132.0,125.0,6331.0,21.0,1.0,1.0,1.0,7.0,40.0,3449.0,11.0,1.0,1.0,13.0,69.0,83.0,50.0,0.0
1709,ECG Study,Med 2-7,MALE,0,Med 2,Static AOI,Long,315083,30132,Complete heart block,315083.0,30132.0,1375.0,21975.0,73.0,1.0,1.0,1.0,11.0,1124.0,14484.0,48.0,1.0,1.0,21.0,231.0,33.0,63.0,0.0
1710,ECG Study,Med 2-6,MALE,0,Med 2,Stimulus,Normal sinus rhythm,296470,30198,,,,,,,,,,,,,,,,,,,,
1711,ECG Study,Med 2-6,MALE,0,Med 2,Static AOI,Short,296470,30198,Normal sinus rhythm,296470.0,30198.0,125.0,7751.0,26.0,1.0,1.0,1.0,9.0,34.0,4899.0,16.0,1.0,1.0,9.0,77.0,250.0,64.0,0.0
1712,ECG Study,Med 2-6,MALE,0,Med 2,Static AOI,Long,296470,30198,Normal sinus rhythm,296470.0,30198.0,1375.0,15735.0,52.0,1.0,1.0,1.0,11.0,1157.0,9889.0,33.0,1.0,1.0,13.0,179.0,133.0,55.0,0.0
1713,ECG Study,Med 2-6,MALE,0,Med 2,Stimulus,Atrial fibrillation,217375,30110,,,,,,,,,,,,,,,,,,,,
1714,ECG Study,Med 2-6,MALE,0,Med 2,Static AOI,Short,217375,30110,Atrial fibrillation,217375.0,30110.0,625.0,10547.0,35.0,1.0,1.0,1.0,6.0,324.0,7369.0,24.0,1.0,1.0,7.0,96.0,16.0,77.0,0.0
1715,ECG Study,Med 2-6,MALE,0,Med 2,Static AOI,Long,217375,30110,Atrial fibrillation,217375.0,30110.0,125.0,17279.0,57.0,1.0,1.0,1.0,8.0,40.0,10912.0,36.0,1.0,1.0,14.0,189.0,33.0,58.0,0.0
1716,ECG Study,Med 2-6,MALE,0,Med 2,Stimulus,hyperkalemia,173370,30079,,,,,,,,,,,,,,,,,,,,
1717,ECG Study,Med 2-6,MALE,0,Med 2,Static AOI,Short,173370,30079,hyperkalemia,173370.0,30079.0,375.0,21277.0,71.0,1.0,1.0,1.0,11.0,240.0,15301.0,51.0,1.0,1.0,15.0,179.0,17.0,85.0,0.0
1718,ECG Study,Med 2-6,MALE,0,Med 2,Static AOI,Long,173370,30079,hyperkalemia,173370.0,30079.0,125.0,7131.0,24.0,1.0,1.0,1.0,8.0,24.0,4834.0,16.0,1.0,1.0,9.0,65.0,16.0,74.0,0.0
1719,ECG Study,Med 2-6,MALE,0,Med 2,Stimulus,Atrial flutter,39346,30228,,,,,,,,,,,,,,,,,,,,
1720,ECG Study,Med 2-6,MALE,0,Med 2,Static AOI,Short,39346,30228,Atrial flutter,39346.0,30228.0,625.0,8628.0,29.0,1.0,1.0,1.0,5.0,365.0,6902.0,23.0,1.0,1.0,5.0,57.0,200.0,121.0,0.0
1721,ECG Study,Med 2-6,MALE,0,Med 2,Static AOI,Long,39346,30228,Atrial flutter,39346.0,30228.0,125.0,20738.0,69.0,1.0,1.0,1.0,8.0,15.0,14519.0,48.0,1.0,1.0,11.0,199.0,17.0,73.0,0.0
1722,ECG Study,Med 2-6,MALE,0,Med 2,Stimulus,Ventricular tachycardia,409241,21146,,,,,,,,,,,,,,,,,,,,
1723,ECG Study,Med 2-6,MALE,0,Med 2,Static AOI,Short,409241,21146,Ventricular tachycardia,409241.0,21146.0,1125.0,9785.0,46.0,1.0,1.0,1.0,8.0,346.0,5987.0,28.0,1.0,1.0,12.0,99.0,167.0,60.0,0.0
1724,ECG Study,Med 2-6,MALE,0,Med 2,Static AOI,Long,409241,21146,Ventricular tachycardia,409241.0,21146.0,125.0,9602.0,45.0,1.0,1.0,1.0,9.0,12.0,5851.0,28.0,1.0,1.0,12.0,113.0,117.0,52.0,0.0
1725,ECG Study,Med 2-6,MALE,0,Med 2,Stimulus,Wolf Parkinson White syndrome,138515,30114,,,,,,,,,,,,,,,,,,,,
1726,ECG Study,Med 2-6,MALE,0,Med 2,Static AOI,Short,138515,30114,Wolf Parkinson White syndrome,138515.0,30114.0,2375.0,12647.0,42.0,1.0,1.0,1.0,6.0,19.0,9002.0,30.0,1.0,1.0,7.0,110.0,250.0,82.0,0.0
